Step,CartPos,CartVelocity,PoleAngle,PoleVelocity,Action,Reward
0,0.04330790680386184,0.1570526755836545,-0.019827214801203284,-0.3276530186643103,0,1.0
1,0.04644896031553493,-0.03778147178055272,-0.02638027517448949,-0.04128805964049703,0,1.0
2,0.045693330879923874,-0.2325153968924599,-0.02720603636729943,0.24295629329022517,0,1.0
3,0.041043022942074674,-0.4272383894520874,-0.022346910501494927,0.5269351049272711,0,1.0
4,0.03249825515303292,-0.6220388960855041,-0.011808208402949504,0.8124934627858531,0,1.0
5,0.02005747723132284,-0.8169971319291609,0.004441660852767558,1.1014388963702444,1,1.0
6,0.0037175345927396228,-0.6219339043321666,0.026470438780172446,0.8101527851739052,1,1.0
7,-0.008721143493903709,-0.42718443494876646,0.04267349448365055,0.525912318729665,1,1.0
8,-0.01726483219287904,-0.23268813005740477,0.05319174085824385,0.24697565832505008,1,1.0
9,-0.021918594794027135,-0.038364616412576685,0.05813125402474485,-0.02846635236622097,1,1.0
10,-0.022685887122278668,0.15587759579425767,0.057561926977420436,-0.30225655084175185,0,1.0
11,-0.019568335206393516,-0.04001548738688515,0.0515167959605854,0.008010270420253762,1,1.0
12,-0.02036864495413122,0.1543312398084043,0.05167700136899048,-0.2679838222395358,0,1.0
13,-0.017282020157963134,-0.04148866759714545,0.04631732492419976,0.040540198620375945,1,1.0
14,-0.018111793509906042,0.15293955113488378,0.04712812889660728,-0.23717693084660008,0,1.0
15,-0.015053002487208367,-0.04282290949305351,0.042384590279675276,0.06999126166003522,1,1.0
16,-0.015909460677069436,0.15166656500164405,0.04378441551287598,-0.2090236069148399,0,1.0
17,-0.012876129377036555,-0.04405321405022092,0.03960394337457918,0.09714320508143809,1,1.0
18,-0.013757193658040973,0.15047940279509894,0.041546807476207946,-0.18278639500138621,0,1.0
19,-0.010747605602138995,-0.045211649046955765,0.03789107957618022,0.12270812463889863,1,1.0
20,-0.011651838583078111,0.1493475357287245,0.0403452420689582,-0.1577838642617243,0,1.0
21,-0.008664887868503621,-0.04632812508269593,0.03718956478372371,0.14734906126965908,1,1.0
22,-0.00959145037015754,0.1482420711808822,0.0401365460091169,-0.13337321727109813,0,1.0
23,-0.006626608946539896,-0.04743113012214656,0.037469081663694934,0.17169717929416078,1,1.0
24,-0.007575231548982827,0.14713506203224697,0.04090302524957815,-0.10893393202368079,0,1.0
25,-0.0046325303083378875,-0.048548428960355605,0.03872434660910454,0.19636793288311472,1,1.0
26,-0.0056034988875449995,0.1459988339092058,0.04265170526676683,-0.0838520724174826,0,1.0
27,-0.0026835222093608835,-0.04970773644106799,0.040974663818417176,0.2219766059965762,1,1.0
28,-0.003677676938182243,0.1448053226459944,0.0454141959383487,-0.057504906979300274,0,1.0
29,-0.0007815704852623551,-0.05093737357831829,0.0442640977987627,0.2491535918886344,1,1.0
30,-0.001800317956828721,0.14352541368959548,0.04924716963653539,-0.029245480412458003,0,1.0
31,0.0010701903169631887,-0.05226691435669861,0.048662260028286226,0.27855976077368205,1,1.0
32,2.4852029829216474e-05,0.14212827631745212,0.054233455243759866,0.0016132134647305896,0,1.0
33,0.002867417556178259,-0.053727827851052734,0.05426571951305448,0.31090224743545697,1,1.0
34,0.0017928609991572043,0.14058068863014206,0.060483764461763616,0.035814805075870204,0,1.0
35,0.0046044747717600455,-0.05535411486574379,0.06120006056328102,0.34695097171788397,1,1.0
36,0.0034973924744451696,0.13884635504418724,0.0681390799976387,0.07417721039014441,0,1.0
37,0.006274319575328914,-0.057182929437433555,0.06962262420544159,0.38755617909678275,1,1.0
38,0.005130660986580243,0.13688522782351897,0.07737374778737724,0.1176117085027516,0,1.0
39,0.007868365543050622,-0.059255161401082945,0.07972598195743227,0.4336672480230456,1,1.0
40,0.0066832623150289636,0.1346528603561337,0.08839932691789319,0.16714373466147642,0,1.0
41,0.009376319522151637,-0.06161593381434405,0.09174220161112272,0.486352943178093,1,1.0
42,0.008144000845864757,0.13209984607380876,0.10146926047468457,0.22393562901097558,0,1.0
43,0.010785997767340932,-0.06431493378311248,0.10594797305490408,0.5468231803948373,1,1.0
44,0.009499699091678682,0.12917143882321216,0.11688443666280082,0.2893114707122825,0,1.0
45,0.012083127868142925,-0.06740644018885741,0.12267066607704648,0.6164521814343558,1,1.0
46,0.010734999064365777,0.12580751679475213,0.1349997097057336,0.3647839307472748,0,1.0
47,0.01325114940026082,-0.07094882670076463,0.1422953883206791,0.6968025931835571,1,1.0
48,0.011832172866245527,0.12194315569881509,0.15623144018435023,0.45208274321974157,0,1.0
49,0.014271035980221829,-0.07500318844747711,0.16527309504874507,0.7896496659589393,1,1.0
50,0.012770972211272286,0.11751023635313704,0.18106608836792387,0.5531838489714948,0,1.0
51,0.015121176938335028,-0.07963054537308942,0.19212976534735376,0.8970038465864587,1,1.0
52,0.01352856603087324,0.1124407528146342,0.21006984227908293,0.6703374012864759,0,1.0
53,0.015777381087165924,-0.08488678828935745,0.22347659030481246,1.021129037369374,1,0.0
0,0.04899214119083578,-0.18176401448019505,0.039804314766347305,0.3446983622618961,1,1.0
1,0.04535686090123188,0.012769759758286314,0.046698282011585227,0.06482821104425956,0,1.0
2,0.04561225609639761,-0.18298953478666827,0.04799484623247042,0.371871342959748,1,1.0
3,0.041952465400664246,0.011418887175095677,0.05543227309166538,0.09469957932092354,0,1.0
4,0.04218084314416616,-0.18445193829479722,0.057326264678083855,0.40434328192423136,1,1.0
5,0.03849180437827022,0.009812147493491324,0.06541313031656848,0.13027052192656974,0,1.0
6,0.038688047328140046,-0.1861828913825259,0.06801854075509987,0.4428520737996656,1,1.0
7,0.03496438950048953,0.007913979077268957,0.07687558223109318,0.17236203832732783,0,1.0
8,0.03512266908203491,-0.18821926922933874,0.08032282299763974,0.4882721654263425,1,1.0
9,0.031358283697448135,0.005683005446229461,0.09008826630616659,0.22194603189078926,0,1.0
10,0.03147194380637272,-0.19060339165001605,0.09452718694398238,0.541631794054743,1,1.0
11,0.0276598759733724,0.0030717270192159307,0.10535982282507723,0.28016569601537217,0,1.0
12,0.02772131051375672,-0.19338304749024915,0.11096313674538467,0.6041322931650879,1,1.0
13,0.023853649563951737,2.6454798446151617e-05,0.12304578260868643,0.3483585260540378,0,1.0
14,0.02385417865992066,-0.19661112145535906,0.13001295312976718,0.6771690923080662,1,1.0
15,0.019921956230813477,-0.0035122928992859237,0.1435563349759285,0.42808163253741105,1,1.0
16,0.01985171037282776,0.18931581749044352,0.15211796762667673,0.18387551098893118,0,1.0
17,0.02363802672263663,-0.0076183531115345815,0.15579547784645537,0.5204159805312374,1,1.0
18,0.023485659660405937,0.18500689503554046,0.1662037974570801,0.28059640625215276,0,1.0
19,0.027185797561116748,-0.012047657811730339,0.17181572558212316,0.6207443524572536,1,1.0
20,0.02694484440488214,0.18031125414156152,0.18423061263126822,0.38672009329616136,0,1.0
21,0.03055106948771337,-0.016882513929567494,0.19196501449719144,0.7313631487049025,1,1.0
22,0.03021341920912202,0.17514163612823622,0.2065922774712895,0.5047095204909391,0,1.0
23,0.033716251931686744,-0.022201012621074157,0.2166864678811083,0.8547359328434565,1,1.0
24,0.03327223167926526,0.16941486676528678,0.23378118653797741,0.6372419223210342,0,0.0
0,-0.0030839227658347153,0.22817599709664574,-0.01989041358744047,-0.30765521240606397,0,1.0
1,0.0014795971760981994,0.03334303102697603,-0.02604351783556175,-0.021310968519666074,0,1.0
2,0.0021464577966377203,-0.16139593589712659,-0.026469737205955073,0.2630424953053765,0,1.0
3,-0.0010814609213048113,-0.35613025515523045,-0.021208887299847542,0.5472604561372648,0,1.0
4,-0.00820406602440942,-0.5509479164864742,-0.010263678177102246,0.8331862809793246,0,1.0
5,-0.019223024354138904,-0.7459281301528735,0.006400047442484244,1.122623728345373,1,1.0
6,-0.03414158695719637,-0.5508906779202478,0.028852522009391708,0.8319551427181202,1,1.0
7,-0.04515940051560133,-0.3561746613209738,0.04549162486375411,0.5484841451277371,1,1.0
8,-0.0522828937420208,-0.1617203048938948,0.05646130776630885,0.27047429926163924,1,1.0
9,-0.0555172998398987,0.03255238815505104,0.061870793751541635,-0.003879568985060089,0,1.0
10,-0.05486625207679768,-0.16339980152048164,0.06179320237184043,0.3076647273184651,1,1.0
11,-0.05813424810720731,0.030789715269685214,0.06794649691820974,0.03509203721394183,1,1.0
12,-0.057518453801813606,0.22487482936410538,0.06864833766248858,-0.23540296121397813,0,1.0
13,-0.0530209572145315,0.028842649591152153,0.06394027843820901,0.07811947833882987,1,1.0
14,-0.052444104222708454,0.22299248090281867,0.06550266800498561,-0.19372452038679372,0,1.0
15,-0.04798425460465208,0.02699765082307437,0.061628177597249735,0.11888126482303318,1,1.0
16,-0.047444301588190595,0.22118495188453155,0.0640058028937104,-0.15373949742525544,0,1.0
17,-0.04302060255049996,0.025207709975785614,0.06093101294520529,0.1584292798467481,0,1.0
18,-0.042516448350984254,-0.17073126726787963,0.06409959854214026,0.469694969399538,1,1.0
19,-0.04593107369634185,0.02342941204954832,0.07349349793013102,0.19788444460337473,1,1.0
20,-0.04546248545535088,0.21742742204047819,0.07745118682219851,-0.07073940119656569,0,1.0
21,-0.041113937014541316,0.021285442203322597,0.0760363987982672,0.24533945402532265,0,1.0
22,-0.04068822817047486,-0.17483551616230722,0.08094318787877365,0.5610040579632424,1,1.0
23,-0.04418493849372101,0.01906272949628607,0.0921632690380385,0.29488027612253237,0,1.0
24,-0.043803683903795285,-0.1772440354119462,0.09806087456048915,0.6151483843360097,1,1.0
25,-0.04734856461203421,0.016380922095497435,0.11036384224720934,0.35488995814704655,1,1.0
26,-0.04702094617012426,0.20977478858542817,0.11746164141015027,0.09894518609063724,1,1.0
27,-0.0428254503984157,0.40303452909637916,0.119440545131963,-0.15449251943113218,0,1.0
28,-0.03476475981648811,0.2064229055627747,0.11635069474334037,0.1733558495983949,0,1.0
29,-0.03063630170523262,0.009844580570623512,0.11981781173530827,0.5003596824908323,0,1.0
30,-0.03043941009382015,-0.18674461535113454,0.12982500538512493,0.8282714964374303,1,1.0
31,-0.03417430240084284,0.006386108826410081,0.14639043531387352,0.579074752157144,0,1.0
32,-0.03404658022431464,-0.19045125441020164,0.1579719303570164,0.9140579820346566,1,1.0
33,-0.03785560531251868,0.0022219820154083247,0.17625308999770953,0.6748975937946708,0,1.0
34,-0.03781116567221051,-0.19485440637107582,0.18975104187360295,1.0174829286047722,1,1.0
35,-0.04170825379963203,-0.0026986022540243793,0.2101007004456984,0.7898753019390714,1,1.0
36,-0.041762225844712515,0.1890148737952505,0.22589820648447984,0.5699449462820592,0,0.0
0,-0.005567837145275426,0.16877725483295034,-0.04899617242567139,-0.3020978366925421,0,1.0
1,-0.0021922920486164192,-0.025613385876986444,-0.055038129159522234,-0.02526091181200263,0,1.0
2,-0.002704559766156148,-0.21990461619322618,-0.055543347395762284,0.2495615935952124,0,1.0
3,-0.0071026520900206724,-0.4141911925627789,-0.050552115523858035,0.5242206848523482,0,1.0
4,-0.015386475941276252,-0.6085666193586834,-0.040067701826811075,0.800555364564534,0,1.0
5,-0.02755780832844992,-0.8031167603014655,-0.024056594535520396,1.0803696035547596,0,1.0
6,-0.043620143534479225,-0.9979129820499788,-0.002449202464425204,1.365407434306883,0,1.0
7,-0.0635784031754788,-1.193004177399073,0.024858946221712454,1.6573232848218513,1,1.0
8,-0.08743848672346026,-0.9981807921903735,0.05800541191814948,1.3724862756801337,1,1.0
9,-0.10740210256726773,-0.8038301116514598,0.08545513743175215,1.0984945852022105,1,1.0
10,-0.12347870480029693,-0.6099306293421042,0.10742502913579635,0.8337999340280624,1,1.0
11,-0.135677317387139,-0.4164275286907242,0.1241010278163576,0.576740710593455,1,1.0
12,-0.1440058679609535,-0.22324356574453033,0.1356358420282267,0.32558545402854017,1,1.0
13,-0.1484707392758441,-0.030287231511689938,0.1421475511087975,0.07856402869445872,1,1.0
14,-0.1490764839060779,0.16254114106274517,0.14371883168268668,-0.16611045721255932,0,1.0
15,-0.14582566108482298,-0.03431435339705552,0.1403966225384355,0.1682365059395083,1,1.0
16,-0.14651194815276408,0.15854798430571163,0.14376135265722564,-0.07706937947906262,0,1.0
17,-0.14334098846664986,-0.03831094148613584,0.1422199650676444,0.25729325126573444,1,1.0
18,-0.14410720729637258,0.15452443860038412,0.1473658300929591,0.012632403125224234,1,1.0
19,-0.1410167185243649,0.3472593861138673,0.14761847815546358,-0.23016761190297697,0,1.0
20,-0.13407153080208756,0.1503702556056395,0.14301512591740403,0.10519646467278759,1,1.0
21,-0.13106412568997478,0.3431839523177388,0.1451190552108598,-0.1391680953028701,0,1.0
22,-0.12420044664362,0.1463138525935103,0.1423356933048024,0.19554842111601534,1,1.0
23,-0.12127416959174979,0.33914332776344924,0.1462466617271227,-0.04906523225126269,0,1.0
24,-0.11449130303648081,0.14226003446997806,0.14526535708209745,0.285950528577556,1,1.0
25,-0.11164610234708125,0.3350438201925494,0.15098436765364856,0.04237855358195394,1,1.0
26,-0.10494522594323026,0.5277145122242735,0.15183193872528764,-0.19911866235313758,0,1.0
27,-0.0943909356987448,0.330783868329847,0.1478495654782249,0.1373462462307477,1,1.0
28,-0.08777525833214786,0.5235128913358793,0.15059649040283984,-0.10528373938416566,0,1.0
29,-0.07730500050543027,0.32658961904454764,0.14849081561515654,0.23086613494180555,1,1.0
30,-0.07077320812453931,0.5193121979666465,0.15310813831399264,-0.01154046152226082,0,1.0
31,-0.060386964165206385,0.322363816577971,0.15287732908354743,0.3252643356160787,1,1.0
32,-0.053939687833646964,0.5150161053847029,0.159382615795869,0.08442732079782053,1,1.0
33,-0.04363936572595291,0.7075370672155998,0.1610711622118254,-0.15403359751732965,0,1.0
34,-0.02948862438164091,0.5105193613990169,0.15799049026147882,0.18481810867480603,0,1.0
35,-0.019278237153660574,0.31353115383202046,0.16168685243497494,0.5228765270253724,0,1.0
36,-0.013007614077020165,0.11654705257747114,0.17214438297548237,0.8618279087044489,0,1.0
37,-0.010676673025470743,-0.08044814436932335,0.18938094114957135,1.2033140910563238,1,1.0
38,-0.01228563591285721,0.11178973165952955,0.21344722297069782,0.9754585960137238,0,1.0
39,-0.010049841279666618,-0.08545696402183411,0.2329563948909723,1.3268923745819647,1,0.0
0,-0.027066255937804595,-0.21757594645753536,0.01761568710074005,0.25826842913934644,1,1.0
1,-0.0314177748669553,-0.02270985554629676,0.02278105568352698,-0.028806612212526006,1,1.0
2,-0.03187197197788124,0.172078117886601,0.02220492343927646,-0.31421570678835303,0,1.0
3,-0.02843040962014922,-0.023352991585756405,0.0159206093035094,-0.014613597819781166,1,1.0
4,-0.02889746945186435,0.17153706251475367,0.015628337347113778,-0.30223116987382165,0,1.0
5,-0.025466728201569276,-0.023804101993313898,0.009583713949637345,-0.004660661557560675,1,1.0
6,-0.025942810241435556,0.17117910300705005,0.009490500718486132,-0.29430446884069567,0,1.0
7,-0.022519228181294555,-0.02407685896139744,0.0036044113416722192,0.001356449566560336,1,1.0
8,-0.023000765360522504,0.17099321474256884,0.003631540333003426,-0.29018706562077673,0,1.0
9,-0.019580901065671126,-0.024180330936435956,-0.0021722009794121087,0.0036389929369861074,0,1.0
10,-0.020064507684399845,-0.2192710623855843,-0.0020994211206723868,0.29563577312982076,0,1.0
11,-0.02444992893211153,-0.414363021019292,0.003813294341924028,0.5876558368135972,1,1.0
12,-0.03273718935249737,-0.2192946802823634,0.015566411078195973,0.2961765589229347,1,1.0
13,-0.03712308295814464,-0.02439806126335267,0.021489942256654668,0.008443389223896147,1,1.0
14,-0.03761104418341169,0.17040920728560702,0.02165881004113259,-0.27738248538723165,0,1.0
15,-0.03420286003769955,-0.02501493333030974,0.01611116033338796,0.022052164844402422,1,1.0
16,-0.03470315870430575,0.16987230674618276,0.016552203630276006,-0.26550427978090424,0,1.0
17,-0.031305712569382096,-0.025481929738975312,0.011242118034657921,0.03235305982577796,1,1.0
18,-0.0318153511641616,0.16947701527473144,0.011889179231173481,-0.2567617648612629,0,1.0
19,-0.02842581085866697,-0.02581264366779798,0.006753943933948223,0.03964735661994545,1,1.0
20,-0.02894206373202293,0.16921180848433776,0.007546891066347132,-0.2508970050719764,0,1.0
21,-0.025557827562336172,-0.02601709501045299,0.0025289509649076038,0.04415677559197978,1,1.0
22,-0.026078169462545233,0.16906850102263246,0.0034120864767471994,-0.24772717190094518,0,1.0
23,-0.022696799442092585,-0.0261020135817204,-0.0015424569612717044,0.04603004730463767,0,1.0
24,-0.023218839713726992,-0.22120181297054328,-0.000621856015178951,0.33822591608894487,0,1.0
25,-0.02764287597313786,-0.4163149097494799,0.006142662306599947,0.6307126790122788,1,1.0
26,-0.035969174168127456,-0.221279205619838,0.018756915886845523,0.3399705735208661,1,1.0
27,-0.04039475828052422,-0.02642909346095873,0.025556327357262845,0.05326102809757227,1,1.0
28,-0.040923340149743394,0.16831726806785807,0.02662154791921429,-0.23125038158651418,0,1.0
29,-0.037556994788386235,-0.027174770843206075,0.021996540287484007,0.0697095836560141,1,1.0
