Step,CartPos,CartVelocity,PoleAngle,PoleVelocity,Action,Reward
0,0.0038186141564878753,0.22959745815043858,0.03331786609011397,-0.2762732358138918,1,1.0
1,0.008410563319496647,0.4242286133754628,0.027792401373836137,-0.5582643010555397,0,1.0
2,0.016895135587005904,0.22872777960988966,0.016627115352725343,-0.2569563851821853,0,1.0
3,0.0214696911792037,0.033372437626682405,0.011487987649081637,0.040924269307193506,0,1.0
4,0.022137139931737347,-0.1619123491731218,0.012306473035225507,0.33720951443384234,1,1.0
5,0.01889889294827491,0.03303233203902528,0.019050663323902352,0.04843264725618779,0,1.0
6,0.019559539589055416,-0.16235753579145268,0.02001931626902611,0.34706482253982884,0,1.0
7,0.016312388873226363,-0.3577584348270631,0.026960612719822686,0.6459927253519833,1,1.0
8,0.009157220176685101,-0.163022330523569,0.03988046722686235,0.36192018394014164,1,1.0
9,0.005896773566213721,0.031510751012688576,0.04711887090566518,0.0820743271222476,1,1.0
10,0.006526988586467493,0.2259266979264342,0.048760357448110137,-0.19537810058501376,0,1.0
11,0.011045522544996177,0.030142408262643944,0.04485279543640986,0.11227914970737024,0,1.0
12,0.011648370710249056,-0.16559259039435556,0.04709837843055727,0.4187686672280362,1,1.0
13,0.008336518902361945,0.028831420759836246,0.05547375177511799,0.1412978570487563,1,1.0
14,0.00891314731755867,0.22311680575276466,0.05829970891609312,-0.13338100475040254,1,1.0
15,0.013375483432613963,0.4173573060989433,0.055632088821085064,-0.40711634226427046,1,1.0
16,0.02172262955459283,0.6116480946741802,0.047489761975799655,-0.6817542555107818,1,1.0
17,0.03395559144807644,0.8060794620031608,0.03385467686558402,-0.9591157532072389,0,1.0
18,0.050077180688139655,0.6105191278816323,0.014672361801439243,-0.655991966684251,0,1.0
19,0.0622875632457723,0.4151960199142273,0.0015525224677542231,-0.3587253211748874,0,1.0
20,0.07059148364405685,0.22005203261462994,-0.005621983955743526,-0.0655532515737346,1,1.0
21,0.07499252429634945,0.41525413460653493,-0.006933048987218218,-0.360004631878621,1,1.0
22,0.08329760698848016,0.6104739494862433,-0.014133141624790638,-0.6548656165515387,1,1.0
23,0.09550708597820502,0.805789796235617,-0.027230453955821413,-0.9519651323487879,1,1.0
