Step,CartPos,CartVelocity,PoleAngle,PoleVelocity,Action,Reward
0,-0.014580365202814832,-0.1979629130386803,-0.03766447636540164,0.23730385618408706,1,1.0
1,-0.018539623463588437,-0.002323675537778319,-0.0329183992417199,-0.06701761053452393,1,1.0
2,-0.018586096974344005,0.1932543868521598,-0.034258751452410384,-0.3699020306887784,1,1.0
3,-0.01472100923730081,0.3888459116657501,-0.04165679206618595,-0.6731872688258553,1,1.0
4,-0.006944091003985807,0.5845213480552413,-0.05512053744270306,-0.9786893503932308,1,1.0
5,0.004746335957119018,0.7803372374708193,-0.07469432445056767,-1.2881643239496339,1,1.0
6,0.020353080706535402,0.976325763657382,-0.10045761092956035,-1.6032671108113588,1,1.0
7,0.03987959597968305,1.1724828899239967,-0.13252295314578752,-1.9255042614693934,1,1.0
8,0.06332925377816298,1.3687545423710277,-0.1710330383751754,-2.2561780855185782,1,1.0
9,0.09070434462558354,1.5650205455378168,-0.21615660008554696,-2.5963205717360514,1,1.0
10,0.12200475553633988,1.7610764292734782,-0.268083011520268,-2.946617081038421,1,0.0
0,-0.014570798730073841,0.21309763247434188,-0.02149942899023751,-0.3405059709609734,1,1.0
1,-0.010308846080587002,0.4085187818196232,-0.02830954840945698,-0.6398902963101069,0,1.0
2,-0.0021384704441945387,0.21380272202841677,-0.04110735433565912,-0.35625513291164335,1,1.0
3,0.002137583996373797,0.40948427896583983,-0.04823245699389198,-0.6616116628132211,1,1.0
4,0.010327269575690592,0.6052429953914058,-0.061464690250156405,-0.9690830931469042,1,1.0
5,0.022432129483518706,0.8011338598354533,-0.08084635211309449,-1.2804237641561262,1,1.0
6,0.03845480668022777,0.9971874884499105,-0.106454827396217,-1.5972865993274694,1,1.0
7,0.05839855644922598,1.1933980856582382,-0.1384005593827664,-1.9211750213636516,1,1.0
8,0.08226651816239075,1.389709487312596,-0.17682405981003946,-2.253386394659871,1,1.0
9,0.11006070790864267,1.5859990000729822,-0.22189178770323686,-2.5949454334814237,1,1.0
10,0.14178068791010232,1.782059171326207,-0.27379069637286535,-2.946527612260093,1,0.0
0,0.028931503116801552,0.2082500480250748,-0.006976670922595564,-0.2733380876166898,0,1.0
1,0.03309650407730305,0.013228335254336948,-0.01244343267492936,0.017136237600586135,1,1.0
2,0.03336107078238979,0.20852650897024075,-0.012100707922917637,-0.2794466182304653,0,1.0
3,0.03753160096179461,0.013579249389300552,-0.017689640287526943,0.009395340917818407,1,1.0
4,0.03780318594958062,0.20895036857983976,-0.017501733469170576,-0.28881596993056835,1,1.0
5,0.04198219332117741,0.4043174664844411,-0.023278052867781944,-0.5869669826190167,0,1.0
6,0.050068542650866237,0.20952913408641763,-0.035017392520162276,-0.3017067720754944,1,1.0
7,0.05425912533259459,0.40513222340173677,-0.04105152796167216,-0.6052245449617565,1,1.0
8,0.062361769800629324,0.6008034716808206,-0.05315601886090729,-0.9105498987462586,1,1.0
9,0.07437783923424574,0.7966029031265318,-0.07136701683583246,-1.2194547219803669,1,1.0
10,0.09030989729677637,0.9925685306805231,-0.0957561112754398,-1.5336190008398614,1,1.0
11,0.11016126791038683,1.1887048070525694,-0.12642849129223704,-1.8545849252658366,1,1.0
12,0.13393536405143822,1.3849692294993257,-0.16352018979755378,-2.1837028830534093,1,1.0
13,0.16163474864142474,1.5812567411491727,-0.20719424745862197,-2.5220675140679467,1,1.0
14,0.1932598834644082,1.7773819450818238,-0.2576355977399809,-2.870443418057077,1,1.0
15,0.22880752236604468,1.9730597357465127,-0.31504446610112247,-3.2291823213430835,1,0.0
0,-0.012388153980746379,0.1934065218539302,0.025621504599038957,-0.28406843666693166,1,1.0
1,-0.008520023543667776,0.38815384846750967,0.019940135865700325,-0.568561650519039,1,1.0
2,-0.0007569465743175819,0.582990525317527,0.008568902855319546,-0.854896554642594,0,1.0
3,0.01090286393203296,0.3877528481692597,-0.008529028237532333,-0.5595315639000413,0,1.0
4,0.018657920895418154,0.1927516426115736,-0.01971965951553316,-0.2695478983224478,1,1.0
5,0.022512953747649625,0.38814937254340653,-0.025110617481982116,-0.5683847117262949,0,1.0
6,0.030275941198517755,0.19338846324315762,-0.03647831171650801,-0.28371719252968863,1,1.0
7,0.03414371046338091,0.38901120024405345,-0.042152655567101786,-0.5876783334242471,1,1.0
8,0.04192393446826198,0.5846973408682686,-0.05390622223558673,-0.8933360158370809,1,1.0
9,0.053617881285627354,0.7805073452878603,-0.07177294255232834,-1.202465130243016,1,1.0
10,0.06922802819138456,0.9764801932040655,-0.09582224515718867,-1.5167507158717841,1,1.0
11,0.08875763205546587,1.172621868160987,-0.12615725947462436,-1.8377421943443608,1,1.0
12,0.11221006941868561,1.3688920277790428,-0.16291210336151157,-2.1667996401030987,1,1.0
13,0.13958790997426646,1.565188490165905,-0.20624809616357354,-2.505030210621974,1,1.0
14,0.17089167977758457,1.7613295332016319,-0.25634870037601304,-2.853214254802094,1,1.0
15,0.2061182704416172,1.957034581981081,-0.31341298547205493,-3.2117227942983506,1,0.0
0,-0.002016478255991658,-0.2121203880905732,-0.03494331643542413,0.308285817526782,1,1.0
1,-0.006258886017803122,-0.01651841453467584,-0.02877760008488849,0.004790722186647722,1,1.0
2,-0.006589254308496639,0.17900417643097796,-0.028681785641155536,-0.29683117777483664,1,1.0
3,-0.00300917077987708,0.37452300999461813,-0.03461840919665227,-0.5984200933468431,1,1.0
4,0.004481289420015283,0.5701118066038355,-0.046586811063589126,-0.901803285100838,0,1.0
5,0.015883525552091993,0.375650921869562,-0.06462287676560588,-0.6241200027739445,1,1.0
6,0.023396543989483234,0.5716127437487053,-0.07710527682108477,-0.9364350844267675,1,1.0
7,0.03482879886445734,0.76768509410706,-0.09583397850962012,-1.2523162685963785,1,1.0
8,0.05018250074659854,0.963895186998824,-0.12088030388154769,-1.5734130065380414,1,1.0
9,0.06946040448657502,1.1602337553132052,-0.1523485640123085,-1.9012241197760922,1,1.0
10,0.09266507959283912,1.356640791517926,-0.19037304640783034,-2.2370397275008456,1,1.0
11,0.11979789542319765,1.5529892033957324,-0.23511384095784726,-2.5818736285734616,1,1.0
12,0.15085767949111228,1.7490665440963853,-0.2867513135293165,-2.9363862559438516,1,0.0
0,0.02455641596520034,-0.2086450021368871,0.030482853134477232,0.2569551496953034,0,1.0
1,0.020383515922462597,-0.4041885970497449,0.0356219561283833,0.5590948486203025,0,1.0
2,0.012299743981467699,-0.5997919723908941,0.04680385310078935,0.8627844173546738,0,1.0
3,0.000303904533649816,-0.7955188513090573,0.06405954144788283,1.1698085343196631,0,1.0
4,-0.015606472492531331,-0.9914127932616229,0.08745571213427608,1.4818673738476311,0,1.0
5,-0.03543472835776379,-1.187486025666396,0.1170930596112287,1.8005324048852096,0,1.0
