"","x"
"1",0
"2",0
"3",0
"4",0
"5",1
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",1
"13",1
"14",0
"15",0
"16",0
"17",0
"18",0
"19",1
"20",1
"21",0
"22",0
"23",0
"24",0
"25",1
"26",1
"27",0
"28",0
"29",0
"30",1
"31",0
"32",0
"33",0
"34",0
"35",0
"36",1
"37",0
"38",0
"39",1
"40",0
"41",0
"42",1
"43",1
"44",1
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",1
"58",1
"59",1
"60",1
"61",1
"62",1
"63",1
"64",1
"65",0
"66",1
"67",0
"68",1
"69",1
"70",1
"71",0
"72",1
"73",1
"74",0
"75",1
"76",0
"77",0
"78",1
"79",1
"80",0
"81",1
"82",0
"83",0
"84",0
"85",1
"86",1
"87",1
"88",0
"89",0
"90",0
"91",1
"92",0
"93",1
"94",1
"95",0
"96",1
"97",0
"98",1
"99",1
"100",0
"101",0
"102",1
"103",1
"104",1
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",1
"113",0
"114",0
"115",1
"116",1
"117",0
"118",1
"119",1
"120",0
"121",0
"122",1
"123",0
"124",1
"125",0
"126",0
"127",1
"128",0
"129",0
"130",0
"131",0
"132",1
"133",1
"134",1
"135",1
"136",0
"137",0
"138",0
"139",1
"140",0
"141",0
"142",1
"143",0
"144",1
"145",0
"146",0
"147",1
"148",1
"149",1
"150",0
"151",0
"152",0
"153",0
"154",1
"155",0
"156",1
"157",1
"158",0
"159",1
"160",0
"161",0
"162",1
"163",1
"164",1
"165",0
"166",1
"167",1
"168",1
"169",0
"170",1
"171",1
"172",0
"173",1
"174",1
"175",0
"176",0
"177",1
"178",1
"179",1
"180",1
"181",1
"182",1
"183",0
"184",0
"185",0
"186",0
"187",0
"188",1
"189",1
"190",1
"191",0
"192",0
"193",1
"194",0
"195",0
"196",1
"197",1
"198",1
"199",0
"200",1
"201",0
"202",0
"203",0
"204",1
"205",0
"206",0
"207",0
"208",1
"209",1
"210",0
"211",0
"212",0
"213",0
"214",0
"215",0
"216",0
"217",1
"218",1
"219",1
"220",0
"221",0
"222",0
"223",1
"224",1
