"","x"
"1",0.000192894569044396
"2",0.000194094495267293
"3",0.000195070058467249
"4",0.000189495122865839
"5",0.000190828680414194
"6",0.000194144584559133
"7",0.000195701432760392
"8",0.000189841927162391
"9",0.000189492331090656
"10",0.00019405585468104
"11",0.000188724323522937
"12",0.00018631185008033
"13",0.000191309310095707
"14",0.000189409129783938
"15",0.000187619295934082
"16",0.000189912451399204
"17",0.00019553988912934
"18",0.000190096879842536
"19",0.000196867729010649
"20",0.000189260687372856
"21",0.000188515786987368
"22",0.000194397073162812
"23",0.000186706480489418
"24",0.000192296854486634
"25",0.000191895067418406
"26",0.000193187440760897
"27",0.000184589961293767
"28",0.000179324751001954
"29",0.000194382018124765
"30",0.000191097018904854
"31",0.000192123718805844
"32",0.000188010310648577
"33",0.000189894956523382
"34",0.000191392433727014
"35",0.000188151667377043
"36",0.000192713846888677
"37",0.000193900085311657
"38",0.000192342088749265
"39",0.000190817963214898
"40",0.000193058635116109
"41",0.00019489629912838
"42",0.000188907295309547
"43",0.000193437668862933
"44",0.000187208168408072
"45",0.000190343162106497
"46",0.000191972947288797
"47",0.00019016840548941
"48",0.000182949798074896
"49",0.000189055382972298
"50",0.000189305847188941
"51",0.00020257053282785
"52",0.000196166781790608
"53",0.00019498487655775
"54",0.000191703983887793
"55",0.000194384456657289
"56",0.000190861902000534
"57",0.000193682072532964
"58",0.00019117053355611
"59",0.000183220419712838
"60",0.00018766892004559
"61",0.000190320904648719
"62",0.000187857122090276
"63",0.000196074979961048
"64",0.000192275887375323
"65",0.000196695040017457
"66",0.000199508638155518
"67",0.000189315349033959
"68",0.000187661247714082
"69",0.000186525266463298
"70",0.000184039980729711
"71",0.00018439102708283
"72",0.000189376594307803
"73",0.00018935242949183
"74",0.000199339448877205
"75",0.000191003808262377
"76",0.000199162130626069
"77",0.000184715441811
"78",0.000198317439231525
"79",0.000184716892230592
"80",0.000184365613710204
"81",0.000187093648375657
"82",0.000195997364031563
"83",0.000191082933407347
"84",0.000186131153575609
"85",0.000194813141222887
"86",0.000188510343477507
"87",0.000188176474282938
"88",0.000193112555951924
"89",0.000191681624369984
"90",0.000196253828262011
"91",0.00018606847505052
"92",0.000189181917416362
"93",0.000187441731238885
"94",0.00019033602888821
"95",0.000186805535152731
"96",0.000189069158482808
"97",0.0001978412424696
"98",0.000192705236812647
"99",0.000191498990715742
"100",0.000194329545165918
"101",0.000196287766550331
"102",0.000190332257388079
"103",0.000193151835837803
"104",0.000193519070732484
"105",0.000194598804404879
"106",0.000194661524032969
"107",0.000189431712695813
"108",0.00020379548839968
"109",0.000189416554663176
"110",0.000198512814259548
"111",0.000182770555677977
"112",0.00018802024736171
"113",0.000189854351151503
"114",0.000201349353610786
"115",0.000188492812935941
"116",0.000192153111403268
"117",0.000188209538347725
"118",0.00018783412726981
"119",0.000200240777420626
"120",0.000192376399102117
"121",0.000197558224788692
"122",0.00019373179524383
"123",0.000184218414018757
"124",0.000187883580396163
"125",0.000198605401386166
"126",0.000192540796318823
"127",0.000190802878718886
"128",0.000193842734263604
"129",0.000185296982111483
"130",0.000193703640628465
"131",0.000194794015535099
"132",0.000194759735183168
"133",0.000194586161348071
"134",0.00018827864506273
"135",0.000193614191138837
"136",0.000194466300470042
"137",0.000190161483451395
"138",0.000193956006958194
"139",0.000191127153586277
"140",0.000188131557077621
"141",0.000190508580137279
"142",0.000189082803701042
"143",0.000193346911547769
"144",0.000188234450482201
"145",0.000191662757648045
"146",0.000195577836053995
"147",0.000197933495250765
"148",0.000194823467806318
"149",0.000193167316848881
"150",0.000186384452725021
"151",0.000195055911315929
"152",0.000190977498250946
"153",0.000192383906746949
"154",0.000201337741310144
"155",0.000187602392587722
"156",0.000190541753043528
"157",0.00019107898680402
"158",0.000188559542341291
"159",0.000191929878170638
"160",0.000186430509512932
"161",0.000195976436884097
"162",0.000198257954651696
"163",0.000196262201641057
"164",0.000194893640699556
"165",0.000191165370171461
"166",0.000186452764630068
"167",0.000201069399601585
"168",0.000194275678905623
"169",0.000192862453755303
"170",0.000198722263095218
"171",0.000196798868851967
"172",0.000189269183944213
"173",0.000188651805749412
"174",0.000187738533947202
"175",0.000188707545672816
"176",0.000192647896236269
"177",0.000193139389444975
"178",0.000184422551105066
"179",0.000193796009616032
"180",0.000187842071043306
"181",0.000186464104715398
"182",0.000194603269829741
"183",0.000187901551401911
"184",0.000190727015465916
"185",0.000193771306040396
"186",0.00019302797112641
"187",0.000195065804968944
"188",0.000190779519316111
"189",0.000194309057845135
"190",0.000193957451772001
"191",0.000190839321543993
"192",0.000190121017316129
"193",0.000192675986068915
"194",0.000199017435056425
"195",0.000198104792795345
"196",0.000187555872656167
"197",0.000197554147054469
"198",0.000187390198146563
"199",0.000186210817744632
"200",0.000195413534431325
"201",0.000181613505771995
"202",0.000184710975783538
"203",0.00018715801677346
"204",0.000189260832380153
"205",0.00018644839076443
"206",0.000192011313939418
"207",0.000186106313919342
"208",0.000192313108266781
"209",0.000185230658734802
"210",0.000193611796388482
"211",0.000190573505215584
"212",0.000192466870352188
"213",0.000190574798022349
"214",0.000190166012229182
"215",0.000196531786956142
"216",0.000193196594451395
"217",0.000187883683445655
"218",0.000189636157540594
"219",0.000184205352125268
"220",0.000201729803434145
"221",0.000189005280494074
"222",0.000193058016133337
"223",0.000197586642028828
"224",0.000189210784628608
"225",0.000193322242984616
"226",0.000189943151290614
"227",0.000183453225126068
"228",0.000192056218582565
"229",0.000196815575591749
"230",0.000191096756714193
