"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",0
"8",0
"9",1
"10",1
"11",1
"12",1
"13",1
"14",0
"15",0
"16",0
"17",1
"18",1
"19",1
"20",1
"21",0
"22",0
"23",0
"24",0
"25",1
"26",1
"27",1
"28",1
"29",0
"30",0
"31",0
"32",0
"33",1
"34",1
"35",1
"36",0
"37",0
"38",0
"39",0
"40",1
"41",1
"42",1
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",1
"50",1
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",1
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",1
"67",1
"68",1
"69",1
"70",1
"71",0
"72",0
"73",0
"74",1
"75",1
"76",1
"77",1
"78",0
"79",0
"80",0
"81",1
"82",1
"83",1
"84",1
"85",0
"86",0
"87",0
"88",0
"89",1
"90",1
"91",1
"92",1
"93",0
"94",0
"95",0
"96",0
"97",1
"98",1
"99",1
"100",0
"101",0
"102",0
"103",0
"104",0
"105",1
"106",1
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",1
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",1
"133",1
"134",0
"135",0
"136",0
"137",0
"138",0
"139",1
"140",1
"141",0
"142",0
"143",0
"144",0
"145",0
"146",1
"147",1
"148",1
"149",0
"150",0
"151",0
"152",0
"153",1
"154",1
"155",1
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",1
"163",1
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
"181",0
"182",0
"183",0
"184",0
"185",0
"186",0
"187",0
"188",0
"189",0
"190",0
"191",0
"192",0
"193",0
"194",0
"195",0
"196",0
"197",1
"198",0
"199",0
"200",0
"201",0
"202",0
"203",0
"204",1
"205",0
"206",0
"207",0
"208",0
"209",0
"210",0
"211",1
"212",0
"213",0
"214",0
"215",0
"216",0
"217",0
"218",1
"219",0
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",1
"262",1
"263",0
"264",0
"265",0
"266",0
"267",0
"268",1
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",1
"276",1
"277",0
"278",0
"279",0
"280",0
"281",0
"282",1
"283",1
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",1
"322",1
"323",1
"324",1
"325",1
"326",1
"327",1
"328",1
"329",1
"330",1
"331",1
"332",1
"333",1
"334",1
"335",1
"336",1
"337",1
"338",1
"339",1
"340",1
"341",1
"342",1
"343",1
"344",1
"345",1
"346",1
"347",1
"348",1
"349",1
"350",1
"351",1
"352",1
"353",1
"354",1
"355",1
"356",1
"357",0
"358",0
"359",1
"360",1
"361",1
"362",1
"363",1
"364",0
"365",0
"366",0
"367",1
"368",1
"369",1
"370",1
"371",1
"372",0
"373",0
"374",1
"375",1
"376",1
"377",1
"378",1
"379",0
"380",0
"381",1
"382",1
"383",1
"384",1
"385",1
"386",1
"387",1
"388",1
"389",1
"390",1
"391",1
"392",1
"393",1
"394",1
"395",1
"396",1
"397",1
"398",1
"399",1
"400",1
"401",1
"402",1
"403",1
"404",1
"405",1
"406",0
"407",1
"408",1
"409",1
"410",1
"411",1
"412",1
"413",1
"414",0
"415",1
"416",1
"417",1
"418",1
"419",1
"420",0
"421",0
"422",0
"423",1
"424",1
"425",1
"426",1
"427",1
"428",0
"429",0
"430",1
"431",1
"432",1
"433",1
"434",1
"435",0
"436",0
"437",0
"438",1
"439",1
"440",1
"441",1
"442",1
"443",0
"444",0
"445",0
"446",1
"447",1
"448",1
"449",1
"450",1
"451",1
"452",1
"453",1
"454",1
"455",1
"456",0
"457",1
"458",1
"459",1
"460",1
"461",1
"462",1
"463",0
"464",1
"465",1
"466",1
"467",1
"468",1
"469",0
"470",0
"471",0
"472",1
"473",1
"474",1
"475",1
"476",1
"477",0
"478",0
"479",1
"480",1
"481",1
