Step,CartPos,CartVelocity,PoleAngle,PoleVelocity,Action,Reward
0,-0.006853630747741978,-0.1997731832081588,-0.044828148765523566,0.31635019194938346,0,1.0
1,-0.010849094411905154,-0.3942288956743587,-0.0385011449265359,0.5945656694667816,1,1.0
2,-0.01873367232539233,-0.19858981169484313,-0.026609831537200264,0.2900079787895145,0,1.0
3,-0.022705468559289194,-0.3933224153755101,-0.020809671961409974,0.5741811080103376,1,1.0
4,-0.030571916866799397,-0.19791499274977847,-0.009326049801203221,0.27501583455876755,1,1.0
5,-0.03453021672179497,-0.002661230799723191,-0.00382573311002787,-0.020593890677772786,0,1.0
6,-0.03458344133778943,-0.19772810862143894,-0.004237610923583325,0.2708795219834571,1,1.0
7,-0.03853800351021821,-0.0025459443989239994,0.0011799795160858167,-0.023136949521778083,0,1.0
8,-0.03858892239819669,-0.19768479773891176,0.000717240525650255,0.2699180406090225,1,1.0
9,-0.042542618352974924,-0.0025730891583514715,0.006115601337830706,-0.0225385782862913,0,1.0
10,-0.04259408013614195,-0.19778220762497567,0.00566482977210488,0.27206759931578123,1,1.0
11,-0.046549724288641466,-0.002741545494944042,0.011106181758420503,-0.018823248661837877,0,1.0
12,-0.04660455519854035,-0.19802099627268205,0.010729716785183746,0.27734301261107497,1,1.0
13,-0.050564975123993994,-0.003053750232517166,0.016276577037405246,-0.011936545934503717,0,1.0
14,-0.05062605012864434,-0.19840530136216156,0.01603784611871517,0.2858370685561522,1,1.0
15,-0.05459415615588757,-0.0035157061555834423,0.021754587489838217,-0.0017448043984570893,0,1.0
16,-0.05466447027899924,-0.19894278514061126,0.021719691401869076,0.2977217948942927,1,1.0
17,-0.05864332598181146,-0.00413707326648613,0.02767412729975493,0.011967235560586154,1,1.0
18,-0.058726067447141185,0.1905772882589715,0.027913472010966653,-0.2718573163621186,0,1.0
19,-0.05491452168196175,-0.0049316192521685065,0.02247632568372428,0.02949729760701969,1,1.0
20,-0.055013154067005125,0.18986091694458246,0.023066271635864673,-0.2560102216785988,0,1.0
21,-0.051215935728113476,-0.005582638848276117,0.017946067202292696,0.04385800826300795,1,1.0
22,-0.051327588505079,0.18927743696234378,0.018823227367552854,-0.24310917848997782,0,1.0
23,-0.04754203976583212,-0.006108252974092954,0.013961043797753297,0.05545113910464694,1,1.0
24,-0.04766420482531398,0.18881076463392438,0.015070066579846235,-0.23279448037101957,0,1.0
25,-0.043887989532635494,-0.006523238193967357,0.010414176972425844,0.06460368509770664,1,1.0
26,-0.04401845429651484,0.18844786450660608,0.011706250674379977,-0.22477539720514428,0,1.0
27,-0.040249497006382716,-0.006839421068604135,0.007210742730277091,0.07157701939479677,1,1.0
28,-0.0403862854277548,0.18817841524147697,0.008642283118173028,-0.21882219017505122,0,1.0
29,-0.03662271712292526,-0.0070660020777509325,0.004265839314672003,0.0765742985138761,1,1.0
30,-0.036764037164480276,0.18799453618395762,0.005797325284949525,-0.2147596937341424,0,1.0
31,-0.03300414644080112,-0.007209814401573367,0.0015021314102666768,0.07974631578005553,1,1.0
32,-0.03314834272883259,0.18789057119594188,0.0030970577258677876,-0.21246230597953886,0,1.0
33,-0.02939053130491375,-0.007275522713471094,-0.0011521883937229897,0.0811959644107928,0,1.0
34,-0.029536041759183174,-0.20238093833883555,0.00047173089449286634,0.37351515027865184,1,1.0
35,-0.03358366052595989,-0.007265691399018753,0.007942033900065903,0.08098100131101549,1,1.0
36,-0.03372897435394026,0.18774151503400893,0.009561653926286212,-0.20918564977526616,0,1.0
37,-0.02997414405326008,-0.00751584158022825,0.005377940930780889,0.08649808008203669,1,1.0
38,-0.030124460884864646,0.18752861007782945,0.007107902532421623,-0.20448325956005425,0,1.0
39,-0.026373888683308058,-0.007694263799774725,0.003018237341220538,0.09043335970751887,1,1.0
40,-0.02652777395930355,0.18738429579121701,0.004826904535370915,-0.20129578641028234,0,1.0
41,-0.02278008804347921,-0.007806355653350527,0.0008009888071652685,0.09290588437463126,1,1.0
42,-0.02293621515654622,0.18730410580503198,0.002659106494657894,-0.19952422324414554,0,1.0
43,-0.01919013304044558,-0.007855776465059694,-0.0013313779702250166,0.09399634159042458,0,1.0
44,-0.01934724856974677,-0.20295861997008227,0.0005485488615834752,0.3862589224656981,1,1.0
45,-0.02340642096914842,-0.00784446019320853,0.008273727310897438,0.09374900019084853,1,1.0
46,-0.023563310173012587,0.1871579333067054,0.010148707314714409,-0.19631213043616708,0,1.0
47,-0.019820151506878478,-0.008107702132088113,0.006222464705991067,0.0995549078609696,1,1.0
48,-0.01998230554952024,0.18692451976922936,0.008213562863210459,-0.1911583685919171,0,1.0
49,-0.016243815154135654,-0.008313964119553485,0.004390395491372117,0.10410423915336481,1,1.0
50,-0.016410094436526725,0.1867447945232206,0.006472480274439413,-0.18719030678565718,0,1.0
51,-0.012675198546062312,-0.00846915928992012,0.0027286741387262696,0.10752738629599268,1,1.0
52,-0.012844581731860715,0.1866135834415773,0.004879221864646123,-0.1842934092104615,0,1.0
53,-0.009112310063029169,-0.008577840160344297,0.0011933536804368933,0.10992472657250552,1,1.0
54,-0.009283866866236055,0.18652699037509562,0.003391848211887004,-0.182381464946335,0,1.0
55,-0.005553327058734143,-0.008643330173082248,-0.00025578108703969626,0.11136953331739358,0,1.0
56,-0.005726193662195788,-0.20376161527871703,0.0019716095793081753,0.40397175176301736,1,1.0
57,-0.009801425967770129,-0.008667681338177358,0.010051044614568523,0.11191107247613985,1,1.0
58,-0.009974779594533675,0.18630881449794787,0.01228926606409132,-0.17758394113396814,0,1.0
59,-0.006248603304574718,-0.008986828901227206,0.008737587241411956,0.11895035647402874,1,1.0
60,-0.006428339882599262,0.18600885025408923,0.01111659437089253,-0.17096317909570174,0,1.0
61,-0.002708162877517477,-0.009270433364366892,0.007697330788978496,0.12520585868323592,1,1.0
62,-0.002893571544804815,0.18574040353960145,0.010201447962643214,-0.16503873817697012,0,1.0
63,0.0008212365259872138,-0.009526083267056368,0.006900673199103811,0.13084492487496774,1,1.0
64,0.0006307148606460864,0.18549634108848054,0.009517571696603166,-0.1596529647449309,0,1.0
65,0.004340641682415697,-0.009760566975807461,0.006324512401704549,0.1360172558968421,1,1.0
66,0.004145430342899548,0.18527022724594616,0.00904485751964139,-0.15466369036062322,0,1.0
67,0.00785083488781847,-0.009980053563960534,0.0059515837124289265,0.14085890280084207,1,1.0
68,0.00765123381653926,0.18505615496689784,0.008768761768445769,-0.14994047339494865,0,1.0
69,0.011352356915877217,-0.010190255888502281,0.005769952300546796,0.14549586633694195,1,1.0
70,0.011148551798107172,0.18484859165804426,0.008679869627285635,-0.14536117845656432,0,1.0
71,0.014845523631268058,-0.010396580113280263,0.005772646058154349,0.15004739654858895,1,1.0
72,0.014637592029002453,0.18464223599117713,0.008773593989126128,-0.1408088045827957,0,1.0
73,0.018330436748825996,-0.010604265562892234,0.005957417897470214,0.15462907939718928,1,1.0
74,0.018118351437568153,0.18443188207362737,0.009049999485414,-0.13616848007554277,0,1.0
75,0.0218069890790407,-0.01081851850961199,0.0063266298839031445,0.15935579078979156,1,1.0
76,0.02159061870884846,0.18421228755175947,0.009513745699698976,-0.13132454678101274,0,1.0
77,0.02527486445988365,-0.01104464329459054,0.006887254764078721,0.1643445939030242,1,1.0
78,0.02505397159399184,0.1839780423423464,0.010174146642139205,-0.12615765961679304,0,1.0
79,0.028733532440838767,-0.011288174060163109,0.007650993449803344,0.1697176531440434,1,1.0
80,0.028507768959635506,0.18372343473489494,0.011045346512684212,-0.12054182831330723,0,1.0
81,0.0321822376543334,-0.011555010317365,0.008634509946418067,0.17560523736216793,1,1.0
