Step,CartPos,CartVelocity,PoleAngle,PoleVelocity,Action,Reward
0,0.015886492768447752,-0.16414460405565678,-0.04976157526804831,0.2662947475869566,0,1.0
1,0.012603600687334616,-0.35852233069317174,-0.04443568031630918,0.5428765552573127,0,1.0
2,0.0054331540734711805,-0.5529925418808412,-0.03357814921116292,0.8212341378206773,1,1.0
3,-0.005626696764145644,-0.3574276101507152,-0.017153466454749376,0.5181819772484413,1,1.0
4,-0.012775248967159949,-0.16206840037860964,-0.00678982690978055,0.22014340178480613,1,1.0
5,-0.016016616974732143,0.03314994435471613,-0.002386958874084427,-0.07467355918408841,0,1.0
6,-0.01535361808763782,-0.16193770616580894,-0.0038804300577661953,0.21725531770995882,1,1.0
7,-0.018592372210954,0.03323950181024521,0.00046467629643298126,-0.07664913363541631,0,1.0
8,-0.017927582174749095,-0.16188910780008411,-0.001068306376275345,0.21618036400659185,1,1.0
9,-0.021165364330750776,0.03324809948057872,0.0032553009038564923,-0.07683936189987434,0,1.0
10,-0.0205004023411392,-0.16192036710555666,0.0017185136658590056,0.2168688436082764,1,1.0
11,-0.023738809683250334,0.03317697485613605,0.006055890538024534,-0.07527149443113695,0,1.0
12,-0.023075270186127612,-0.1620312672731201,0.0045504606494017955,0.21931592044230208,1,1.0
13,-0.026315895531590014,0.033025342585086576,0.008936779058247836,-0.07192813430345552,0,1.0
14,-0.025655388679888282,-0.16222358221677044,0.007498216372178726,0.22356093573103836,1,1.0
15,-0.028899860324223692,0.032790400998523456,0.011969435086799492,-0.06674736093431394,0,1.0
16,-0.028244052304253222,-0.16250109387811582,0.010634487868113213,0.22968782734558219,1,1.0
17,-0.03149407418181554,0.0324672887533449,0.015228244415024857,-0.059621729183348515,0,1.0
18,-0.03084472840674864,-0.16286965693370087,0.014035809831357887,0.23782664692967165,1,1.0
19,-0.03410212154542266,0.03204899161391603,0.01879234276995132,-0.05039613395431364,0,1.0
20,-0.033461141713144335,-0.16333731102694948,0.01778442009086505,0.24815619429964147,1,1.0
21,-0.036727887933683326,0.031526198560772656,0.02274754397685788,-0.0388645030208003,0,1.0
22,-0.03609736396246787,-0.1639144411361001,0.021970253916441876,0.26090781279303704,0,1.0
23,-0.03937565278518987,-0.35934301636370614,0.027188410172302616,0.5604386646399635,1,1.0
24,-0.04656251311246399,-0.16461299433045862,0.03839718346510189,0.27644399250132207,0,1.0
25,-0.04985477299907316,-0.36026111825406404,0.04392606331512833,0.5809858637529979,1,1.0
26,-0.057059995364154445,-0.16578129987642914,0.05554578059018828,0.302457637409487,0,1.0
27,-0.06037562136168303,-0.3616490935777409,0.061594933338378025,0.6121282696500714,0,1.0
28,-0.06760860323323785,-0.5575753497965784,0.07383749873137946,0.9235577933849382,1,1.0
29,-0.07876011022916941,-0.36352437447598684,0.09230865459907822,0.6549629454972377,1,1.0
30,-0.08603059771868915,-0.16980061960207726,0.10540791350902298,0.3927146779562821,1,1.0
31,-0.08942661011073069,0.02367991567050809,0.11326220706814863,0.13503725066822736,1,1.0
32,-0.08895301179732053,0.21701268921384465,0.11596295208151318,-0.11987585592770139,0,1.0
33,-0.08461275801304363,0.020436707803818843,0.11356543496295915,0.20702450771724307,1,1.0
34,-0.08420402385696725,0.2137670094035816,0.11770592511730402,-0.04778638680898273,0,1.0
35,-0.07992868366889562,0.017171175047112297,0.11675019738112437,0.27959258138612125,1,1.0
36,-0.07958526016795338,0.21045091952136272,0.12234204900884679,0.02589324544149596,1,1.0
37,-0.07537624177752612,0.40362533294008296,0.12285991391767671,-0.22582366095077616,1,1.0
38,-0.06730373511872446,0.5967967853073454,0.11834344069866119,-0.4773666986557013,0,1.0
39,-0.05536779941257756,0.4002201738961162,0.10879610672554717,-0.14985237462351925,1,1.0
40,-0.04736339593465523,0.5936296412659428,0.10579905923307678,-0.4063282950479799,0,1.0
41,-0.035490803109336375,0.3971789839010681,0.09767249333211718,-0.08225306296483004,0,1.0
42,-0.027547223431315014,0.20080244551523507,0.09602743207282058,0.23957787675109377,0,1.0
43,-0.023531174521010313,0.0044492181115821094,0.10081898960784245,0.5609394875875278,1,1.0
44,-0.023442190158778672,0.19802247091364253,0.11203777935959301,0.30164463045558726,0,1.0
45,-0.01948174074050582,0.0014968206766811099,0.11807067196870476,0.6274551186880234,1,1.0
46,-0.0194518043269722,0.19479015009490866,0.13061977434246522,0.3741659391379692,0,1.0
47,-0.015556001325074027,-0.0019218723463627907,0.1381030931252246,0.7050135009754444,0,1.0
48,-0.015594438772001283,-0.19865976445293895,0.15220336314473348,1.0377839698449383,0,1.0
49,-0.01956763406106006,-0.39544068340015626,0.17295904254163225,1.3741182120236692,0,1.0
50,-0.027476447729063186,-0.5922504006181786,0.20044140678210565,1.7155249471431488,1,1.0
51,-0.03932145574142676,-0.3999129178100106,0.23475190572496862,1.4913309314222272,1,1.0
52,-0.047319714097626975,-0.20828921486957966,0.26457852435341317,1.2801640375728423,1,0.0
0,-0.0437179938999175,-0.239306420315773,0.044897494649906715,0.31223572931627247,0,1.0
1,-0.04850412230623296,-0.43503828307751535,0.05114220923623217,0.6187330873382881,0,1.0
2,-0.057204887967783266,-0.6308358781596388,0.06351687098299794,0.9270747344063872,0,1.0
3,-0.06982160553097605,-0.8267553252275498,0.08205836567112568,1.2390226985178834,1,1.0
4,-0.08635671203552704,-0.6327775302316476,0.10683881964148334,0.9731331733862508,1,1.0
5,-0.09901226264016,-0.4392386825650687,0.12630148310920836,0.7158310840053961,1,1.0
6,-0.10779703629146137,-0.24607017981833335,0.14061810478931627,0.46542032768974506,1,1.0
7,-0.11271843988782804,-0.053186036748576526,0.14992651134311116,0.220155504321705,1,1.0
8,-0.11378216062279957,0.1395103225128918,0.15432962142954526,-0.021733101716031572,0,1.0
9,-0.11099195417254173,-0.05744935793787928,0.15389495939522463,0.31538807225119625,0,1.0
10,-0.11214094133129932,-0.2543902263735548,0.16020272084024856,0.6523747978936338,0,1.0
11,-0.11722874585877041,-0.4513376771581677,0.17325021679812125,0.9909114863121287,0,1.0
