"","x"
"1",1
"2",1
"3",1
"4",0
"5",0
"6",1
"7",0
"8",0
"9",0
"10",0
"11",1
"12",0
"13",0
"14",0
"15",0
"16",1
"17",1
"18",1
"19",0
"20",1
"21",0
"22",1
"23",0
"24",0
"25",0
"26",0
"27",1
"28",0
"29",1
"30",1
"31",1
"32",0
"33",1
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",1
"42",0
"43",1
"44",0
"45",1
"46",0
"47",0
"48",1
"49",1
"50",1
"51",1
"52",0
"53",0
"54",0
"55",0
"56",0
"57",1
"58",1
"59",0
"60",0
"61",1
"62",1
"63",1
"64",0
"65",1
"66",1
"67",1
"68",0
"69",0
"70",0
"71",1
"72",1
"73",1
"74",1
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",1
"84",1
"85",1
"86",0
"87",0
"88",1
"89",1
"90",0
"91",1
"92",1
"93",0
"94",0
"95",1
"96",1
"97",1
"98",0
"99",0
"100",1
"101",0
"102",0
"103",0
"104",0
"105",0
"106",1
"107",1
"108",0
"109",0
"110",0
"111",0
"112",1
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",1
"120",1
"121",0
"122",1
"123",0
"124",0
"125",0
"126",0
"127",0
"128",1
"129",1
"130",1
"131",0
"132",0
"133",0
"134",0
"135",1
"136",0
"137",0
"138",1
"139",0
"140",1
"141",1
"142",0
"143",1
"144",0
"145",1
"146",0
"147",0
"148",1
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",1
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",1
"165",0
"166",1
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",1
"176",1
"177",0
"178",0
"179",0
"180",0
"181",1
"182",1
"183",1
"184",1
"185",0
"186",0
"187",1
"188",0
"189",1
"190",0
"191",1
"192",0
"193",1
"194",0
"195",1
"196",1
"197",0
"198",1
"199",0
"200",1
"201",0
"202",0
"203",1
"204",1
"205",1
"206",1
"207",1
"208",1
"209",1
"210",0
"211",1
"212",1
"213",0
"214",0
"215",0
"216",0
"217",0
"218",0
"219",1
"220",1
"221",1
"222",0
"223",1
"224",1
"225",0
"226",0
"227",1
"228",1
"229",0
"230",1
"231",0
"232",1
"233",0
"234",0
"235",0
"236",0
"237",1
"238",1
"239",1
"240",0
"241",0
"242",1
"243",1
"244",1
"245",1
"246",1
"247",0
"248",1
"249",1
"250",0
"251",1
"252",0
"253",0
"254",1
"255",0
"256",0
"257",1
"258",1
"259",1
"260",0
"261",0
"262",0
"263",0
"264",0
"265",1
"266",1
"267",0
"268",0
"269",1
"270",1
"271",1
"272",0
"273",1
"274",1
"275",0
"276",0
"277",1
"278",0
"279",1
"280",1
"281",1
"282",0
"283",0
"284",1
"285",1
"286",0
"287",1
"288",0
"289",0
"290",0
"291",1
"292",0
"293",1
"294",0
"295",0
"296",1
"297",1
"298",0
"299",0
"300",1
"301",1
"302",1
"303",1
"304",0
"305",0
"306",0
"307",0
"308",0
"309",1
"310",1
"311",0
"312",0
"313",0
"314",1
"315",0
"316",0
"317",1
"318",1
"319",0
"320",1
"321",0
"322",1
"323",1
"324",1
"325",1
"326",1
"327",1
"328",0
"329",1
"330",1
"331",1
"332",1
"333",1
"334",1
"335",1
"336",0
"337",1
"338",1
"339",0
"340",0
"341",1
"342",0
"343",0
"344",0
"345",0
"346",1
"347",1
"348",1
"349",0
"350",1
"351",1
"352",0
"353",0
"354",1
"355",0
"356",0
"357",1
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",1
"365",0
"366",0
"367",1
"368",1
"369",0
"370",0
"371",0
"372",1
"373",1
"374",0
"375",0
"376",0
"377",0
"378",0
"379",1
"380",1
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",1
"392",0
"393",1
"394",0
"395",1
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",1
"404",0
"405",0
"406",1
"407",1
"408",1
"409",1
"410",0
"411",0
"412",1
"413",1
"414",1
"415",0
"416",0
"417",0
"418",1
"419",0
"420",0
"421",1
"422",0
"423",0
"424",0
"425",0
"426",1
"427",1
"428",0
"429",0
"430",1
"431",0
"432",1
"433",0
"434",0
"435",1
"436",0
"437",0
"438",0
"439",1
"440",1
"441",0
"442",0
"443",0
"444",0
"445",1
"446",0
"447",0
"448",1
"449",1
"450",1
"451",0
"452",1
"453",1
"454",0
"455",0
"456",1
"457",0
"458",0
"459",1
"460",1
"461",1
"462",0
"463",1
"464",0
"465",1
"466",1
"467",1
"468",0
"469",1
"470",0
"471",0
"472",0
"473",0
"474",1
"475",0
"476",0
"477",1
"478",0
"479",1
"480",0
"481",1
